Unnamed: 0,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature,year,month,day,weekday,hour,pm_2_5_lag1,pm_2_5_lag7,pm_2_5_smooth
802,2024-08-28 07:00:00,Asia/Bangkok,56.73282151,0.0268673946100767,2.513084853,31.86033279,2024,8,28,2,7,0.12001183049636806,0.11132122273174842,0.07400311735879915
803,2024-08-29 07:00:00,Asia/Bangkok,50.68770277,0.08447247875468515,4.154568745,33.8241436,2024,8,29,3,7,0.0268673946100767,0.1842382828145549,0.05941629629847063
804,2024-08-30 07:00:00,Asia/Bangkok,47.24602907,0.17661649048598677,6.793159609,35.76212541,2024,8,30,4,7,0.08447247875468515,0.16204507201277218,0.0801759315857296
805,2024-08-31 07:00:00,Asia/Bangkok,43.04322677,0.4171532610752271,13.581363,37.25337969,2024,8,31,5,7,0.17661649048598677,0.15708501884489778,0.2233124197666378
806,2024-09-01 07:00:00,Asia/Bangkok,46.3775827,0.6318508587305197,20.74285714,35.98628571,2024,9,1,6,7,0.4171532610752271,0.09494920199100422,0.4240622438007904
807,2024-09-02 07:00:00,Asia/Bangkok,44.24864163,0.33883874314003254,11.41407407,36.75912593,2024,9,2,0,7,0.6318508587305197,0.1242459157647302,0.4835569002688833
808,2024-09-03 07:00:00,Asia/Bangkok,49.12021491,0.29216008817276024,10.24311183,34.75302269,2024,9,3,1,7,0.33883874314003254,0.12001183049636806,0.43771592739971665
809,2024-09-04 07:00:00,Asia/Bangkok,43.86637189,0.1276672083194848,5.344435418,35.93407799,2024,9,4,2,7,0.29216008817276024,0.0268673946100767,0.25280767598982296
810,2024-09-05 07:00:00,Asia/Bangkok,41.47799769,0.05960952513654806,3.448334757,37.01321947,2024,9,5,3,7,0.1276672083194848,0.08447247875468515,0.15040097081109766
811,2024-09-06 07:00:00,Asia/Bangkok,43.32108382,0.14304411981204773,5.798373984,37.04535772,2024,9,6,4,7,0.05960952513654806,0.17661649048598677,0.09571301545119311
